"title","logoPath","logoPathV3","jobId","currency","footerPlaceholderLabel","footerPlaceholderColor","companyName","isSaved","tagsAndSkills","placeholders","companyId","jdURL","staticUrl","ambitionBoxData","jobDescription","showMultipleApply","groupId","isTopGroup","createdDate","minExp","maxExp","salary","location","brandingTags","exclusive","hiringFor","jobType"
"Senior Data Scientist",,,"010323500840","INR","30+ Days Ago","grey","Motive",false,"data science,time,process,data analysis,logistics,machine learning,time series,statistics","[{""type"":""experience"",""label"":""4-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",6943204,"https://www.naukri.com/job-listings-senior-data-scientist-motive-bangalore-bengaluru-4-to-7-years-010323500840","motive-jobs-careers-6943204",""," . What We re Looking For:  . . . . Bachelors degree or higher in a quantitative field,eg Computer Science,Math,Economics,or Statistics . . . . 5+ years experience in data science,machine learning,and data analysis . . . <br><br>The applicant must be authorized to receive and access those commodities and technologies controlled under U.S",false,402542,0,1677675271000,"4","7","Not disclosed","Bangalore/Bengaluru",,,,
"Assistant Manager / Senior Manager / Data Scientist",,,"310123910070","INR","25 Days Ago","grey","Huquo Consulting",false,"Data Science,spark,pytorch,r,senior,senior management,machine learning,python","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",123597773,"https://www.naukri.com/job-listings-assistant-manager-senior-manager-data-scientist-huquo-consulting-bangalore-bengaluru-2-to-7-years-310123910070","huquo-consulting-jobs-careers-123596287","","<p>Role and Responsibilities:<br /><br />- Collaborate with client stakeholders to understand and frame business requests, determine how best to leverage machine learning and advanced analytic methods (Ensemble models, Decision trees and Neural networks; Operations research; Statistical modeling such as multivariate techniques) to support business objectives<br /><br />- Efficiently construct, develop, and implement the models in a variety of modeling tools, achieving highly accurate models<br /><br />- Design and implement end-to-end solutions using Machine Learning, Optimization, or other advanced technologies and manage live deployments<br /><br />- Construct and deliver written reports of the analytic findings in a variety of formats (reports, PPT, including visualization of data and findings), formulating recommendations, and effectively presenting the results to potential non-analytic audiences<br /><br />Qualifications :<br /><br />- Master's or Bachelor's degree in Data Science, Computer Engineering, Math, Statistics, Economics or related analytics field from top-tier universities with strong record of achievement<br /><br />- 2-4 years' experience with solid analytical skills and an entrepreneurial, hands-on approach<br /><br />- Preferred domain expertise in Retail, Media, CPG, Sports & Logistics<br /><br />- Experience in Machine Learning or NLP, such as Scikit-Learn, SpaCity, Pytorch, or Spark NLP<br /><br />- Strong coding experience in Python, R, SAS<br /><br />- Prior experience in management consulting and/or analytics based consulting is desirable<br /><br />- Very strong analytical skills with the demonstrated ability to research and make decisions based on the day-to-day and complex customer problems required.</p>",false,7695649,0,1679982524371,"2","7","Not disclosed","Bangalore/Bengaluru",,,"Leading Client",
"Senior Data Scientist","https://img.naukimg.com/logo_images/groups/v1/1917380.gif","https://img.naukimg.com/logo_images/groups/v1/1917380.gif","300323502100","INR","22 Days Ago","grey","Grab",false,"distribution,regression,networking,predictive,risk,data science,workflow,science","[{""type"":""experience"",""label"":""3-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",1879146,"https://www.naukri.com/job-listings-senior-data-scientist-grab-bangalore-bengaluru-3-to-6-years-300323502100","grab-jobs-careers-2492992","https://www.ambitionbox.com/reviews/grab-india-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri"," . knowledge of putting models into batch prediction and scheduling (like Airflow / Kubeflow) . <br><br>Deeper technical experience in either image algorithms,graph based models,sequence . based models or reinforcement learning . <br><br>Experience working on tracking and A / B testing setup and reporting metrics to business . stakeholders . .",false,1917380,0,1680193694000,"3","6","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Data Scientist","https://img.naukimg.com/logo_images/groups/v1/3643452.gif","https://img.naukimg.com/logo_images/groups/v1/3643452.gif","290721500503","INR","23 Days Ago","grey","Kaleidofin",false,"data,python,hive,hadoop,data collection,senior,science,big data","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Chennai, Bangalore/Bengaluru""}]",4471918,"https://www.naukri.com/job-listings-senior-data-scientist-kaleidofin-chennai-bangalore-bengaluru-4-to-9-years-290721500503","kaleidofin-jobs-careers-3921370","https://www.ambitionbox.com/reviews/kaleidofin-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Experience in risk and credit score domains preferred . <br><br> 4+ year experience in advanced analytics,model building,statistical modeling . <br><br>Experience with big data and cloud computing viz",false,3643452,0,1680157356000,"4","9","Not disclosed","Chennai, Bangalore/Bengaluru",,,,
"Assistant Manager/Manager/Senior Manager - Data Scientist",,,"280323910098","INR","24 Days Ago","grey","Huquo Consulting Pvt. Ltd",false,"Data Science,management,python,science,machine learning,data,analytics,sas","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Gurgaon/Gurugram, Bangalore/Bengaluru""}]",123597773,"https://www.naukri.com/job-listings-assistant-manager-manager-senior-manager-data-scientist-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-2-to-7-years-280323910098","huquo-consulting-jobs-careers-123596287","","<p>- Collaborate with client stakeholders to understand and frame business requests, determine how best to leverage machine learning and advanced analytic methods (Ensemble models, Decision trees and Neural networks; Operations research; Statistical modeling such as multivariate techniques) to support business objectives<br /><br />- Efficiently construct, develop, and implement the models in a variety of modeling tools, achieving highly accurate models<br /><br />- Design and implement end-to-end solutions using Machine Learning, Optimization, or other advanced technologies and manage live deployments<br /><br />- Construct and deliver written reports of the analytic findings in a variety of formats (reports, PPT, including visualization of data and findings), formulating recommendations, and effectively presenting the results to potential non-analytic audiences<br /><br />Qualifications :<br /><br />- Master's or Bachelor's degree in Data Science, Computer Engineering, Math, Statistics, Economics or related analytics field from top-tier universities with strong record of achievement.<br /><br />- 2-4 years' experience with solid analytical skills and an entrepreneurial, hands-on approach<br /><br />- Preferred domain expertise in Retail, Media, CPG, Sports & Logistics<br /><br />- Experience in Machine Learning or NLP, such as Scikit-Learn, SpaCity, Pytorch, or Spark NLP<br /><br />- Strong coding experience in Python, R, SAS<br /><br />- Prior experience in management consulting and/or analytics based consulting is desirable<br /><br />- Very strong analytical skills with the demonstrated ability to research and make decisions based on the day-to-day and complex customer problems required.</p>",false,7695649,0,1679992984996,"2","7","Not disclosed","Gurgaon/Gurugram, Bangalore/Bengaluru",,,"Leading Client",
"Senior Data Scientist (Fintech)",,,"280323908654","INR","24 Days Ago","grey","Talentstack",false,"data science,data,etl,production,risk assessment,finance,risk,post production","[{""type"":""experience"",""label"":""9-12 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",123598305,"https://www.naukri.com/job-listings-senior-data-scientist-fintech-talentstack-bangalore-bengaluru-9-to-12-years-280323908654","talentstack-jobs-careers-123598305","","Improve our infrastructure for training and deploying machine learning models,both batch and real-time",false,3719604,0,1679987104796,"9","12","Not disclosed","Bangalore/Bengaluru",,,"Leading Client",
"Assistant Manager / Senior Manager / Data Scientist",,,"280323907748","INR","24 Days Ago","grey","Huquo Consulting",false,"Data Science,natural language processing,python,management,sas,r,assistance,pytorch","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",123597773,"https://www.naukri.com/job-listings-assistant-manager-senior-manager-data-scientist-huquo-consulting-bangalore-bengaluru-2-to-7-years-280323907748","huquo-consulting-jobs-careers-123596287","","<p>Role and Responsibilities:<br /><br />- Collaborate with client stakeholders to understand and frame business requests, determine how best to leverage machine learning and advanced analytic methods (Ensemble models, Decision trees and Neural networks; Operations research; Statistical modeling such as multivariate techniques) to support business objectives<br /><br />- Efficiently construct, develop, and implement the models in a variety of modeling tools, achieving highly accurate models<br /><br />- Design and implement end-to-end solutions using Machine Learning, Optimization, or other advanced technologies and manage live deployments<br /><br />- Construct and deliver written reports of the analytic findings in a variety of formats (reports, PPT, including visualization of data and findings), formulating recommendations, and effectively presenting the results to potential non-analytic audiences<br /><br />Qualifications :<br /><br />- Master's or Bachelor's degree in Data Science, Computer Engineering, Math, Statistics, Economics or related analytics field from top-tier universities with strong record of achievement<br /><br />- 2-4 years' experience with solid analytical skills and an entrepreneurial, hands-on approach<br /><br />- Preferred domain expertise in Retail, Media, CPG, Sports & Logistics<br /><br />- Experience in Machine Learning or NLP, such as Scikit-Learn, SpaCity, Pytorch, or Spark NLP<br /><br />- Strong coding experience in Python, R, SAS<br /><br />- Prior experience in management consulting and/or analytics based consulting is desirable<br /><br />- Very strong analytical skills with the demonstrated ability to research and make decisions based on the day-to-day and complex customer problems required.</p>",false,7695649,0,1679986096755,"2","7","Not disclosed","Bangalore/Bengaluru",,,"Leading Client",
"Assistant Manager/Senior Manager - Data Scientist - IT",,,"270323903401","INR","25 Days Ago","grey","Huquo Consulting Pvt. Ltd",false,"Data Science,data management,senior,senior management,machine learning,python,data,assistance","[{""type"":""experience"",""label"":""2-7 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Gurgaon/Gurugram, Bangalore/Bengaluru""}]",123597773,"https://www.naukri.com/job-listings-assistant-manager-senior-manager-data-scientist-it-huquo-consulting-pvt-ltd-gurgaon-gurugram-bangalore-bengaluru-2-to-7-years-270323903401","huquo-consulting-jobs-careers-123596287","","<p>Role and Responsibilities:<br /><br />- Collaborate with client stakeholders to understand and frame business requests, determine how best to leverage machine learning and advanced analytic methods (Ensemble models, Decision trees and Neural networks; Operations research; Statistical modeling such as multivariate techniques) to support business objectives<br /><br />- Efficiently construct, develop, and implement the models in a variety of modeling tools, achieving highly accurate models<br /><br />- Design and implement end-to-end solutions using Machine Learning, Optimization, or other advanced technologies and manage live deployments<br /><br />- Construct and deliver written reports of the analytic findings in a variety of formats (reports, PPT, including visualization of data and findings), formulating recommendations, and effectively presenting the results to potential non-analytic audiences<br /><br />Qualifications :<br /><br />- Master's or Bachelor's degree in Data Science, Computer Engineering, Math, Statistics, Economics or related analytics field from top-tier universities with strong record of achievement<br /><br />- 2-4 years' experience with solid analytical skills and an entrepreneurial, hands-on approach<br /><br />- Preferred domain expertise in Retail, Media, CPG, Sports & Logistics<br /><br />- Experience in Machine Learning or NLP, such as Scikit-Learn, SpaCity, Pytorch, or Spark NLP<br /><br />- Strong coding experience in Python, R, SAS<br /><br />- Prior experience in management consulting and/or analytics based consulting is desirable<br /><br />- Very strong analytical skills with the demonstrated ability to research and make decisions based on the day-to-day and complex customer problems required.</p>",false,7695649,0,1679908957092,"2","7","Not disclosed","Gurgaon/Gurugram, Bangalore/Bengaluru",,,"Leading Client",
"Senior Data Scientist","https://www.naukri.com/hotjobs/images/v3/multirec1.gif","https://www.naukri.com/hotjobs/images/v3/multirec1.gif","240323005012","INR","29 Days Ago","grey","Multi Recruit",false,"Data Science,AI Production,Deep Implementation,Machine Learning,Python,data,production,artificial intelligence","[{""type"":""experience"",""label"":""3-4 Yrs""},{""type"":""salary"",""label"":""15-30 Lacs PA""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",933490,"https://www.naukri.com/job-listings-senior-data-scientist-multi-recruit-bangalore-bengaluru-3-to-4-years-240323005012","multi-recruit-jobs-careers-933490","","<p><strong>Position Overview:</strong></p><p>Lead / Senior Data scientist will be responsible for design, development and integration of Al solutions aligned with roadmap and business requirements.</p><br /><p><strong>Responsibilities:</strong></p><ul><li>Deep implementation using Python in end-to-end data science process - data curation, data transformation, regression, classification, clustering, recommender system and text analytics.</li><li>Production deployed models and troubleshooting issues with a variety of production data.</li><li>Integration design of python API for seamless interaction with consuming business processes.</li><li>DB design for ML requirements.</li><li>Design workers process job services to handle the queue of model training and prediction requests.</li><li>Driving a small to medium size Al team on successful delivery of Al solutions.</li></ul><br /><p><strong>The Ideal Candidate:</strong></p><ul><li>Should have 3 to 5 years in Al production deployed models with overall 5 to 7 years of experience in the IT industry.</li><li>Well versed in machine learning with deep implementation experience using Python in end-to-end data science process.</li><li>Should have experience in DB design for ML requirements.</li><li>Good to have knowledge on production model monitoring and ML-ops framework.</li></ul>",false,648854,0,1679639404091,"3","4","15-30 Lacs PA","Bangalore/Bengaluru",,,,
"Senior Data Scientist",,,"230323501868","INR","29 Days Ago","grey","Index Exchange",false,"data modeling,machine,data,data science,technology,technology management,analytical,machine learning","[{""type"":""experience"",""label"":""3-8 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",6953147,"https://www.naukri.com/job-listings-senior-data-scientist-index-exchange-bangalore-bengaluru-3-to-8-years-230323501868","index-exchange-jobs-careers-6953147","","Bachelors or Masters in Mathematics,Computer Science,Engineering,or equivalent . 3 years of experience in data science or machine learning environments that requires the combined application of statistical & technical skills . <br><br>Expert in pragmatic application of data science and optimization best practices at large scale (industry scale platform experience preferred) . .",false,6375793,0,1679593391000,"3","8","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Data Scientist","https://img.naukimg.com/logo_images/groups/v1/24010.gif","https://img.naukimg.com/logo_images/groups/v1/24010.gif","160323500764","INR","30+ Days Ago","grey","Tesco",false,"analytical,management,science,big data,agile model,agile,data,analytics","[{""type"":""experience"",""label"":""2-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",3593202,"https://www.naukri.com/job-listings-senior-data-scientist-tesco-bengaluru-bangalore-bengaluru-2-to-6-years-160323500764","tesco-jobs-careers-22878","https://www.ambitionbox.com/reviews/tesco-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","<ul> <li> Utilise an advanced knowledge level of the Data Science Toolbox to participate in the entire Data Science Project Lifecycle and execute end-to-end Data Science project </li> </ul> <ul> <li> Work end-to-end on Data Science developments contributing to all aspects of the project lifecycle </li> </ul> <ul> <li> Understand difficult business problems and prototype solutions </li> </ul> <ul> <li> Analyse and link complex datasets so that they may be learned from or optimised </li> </ul> <ul> <li> Scientifically analyse and evaluate the effectiveness of different approaches to guide future development and track the value created by the team </li> </ul> <ul> <li> Build mathematical models on top of big data architectures to gain deep insights into opportunities to improve the customer experience and the Tesco business </li> </ul> <ul> <li> Partner with technology teams to productionize developments </li> </ul> <ul> <li> Communicate complex solutions in a clear understandable way to non-experts </li> </ul> <ul> <li> Promote data science and promote company across the external Data Science community </li> </ul> <p> <strong> Other non technical skills </strong> </p> <ul> <li> Have excellent written and verbal communication skills and clearly articulate your ideas. </li> </ul> <ul> <li> Learn new areas/disciplines quickly. </li> </ul> <ul> <li> Are a team player and work collaboratively with other members of the team. </li> </ul> <ul> <li> Seek help and guidance when appropriate. </li> </ul> <ul> <li> Are self-organised and can plan your work in line with the team plan and priorities. </li> </ul> <ul> <li> Take an active part in the Data Science community building and knowledge sharing with peers. </li> </ul> <ul> <li> Demonstrate empathy and listening skills to understand the needs of your stakeholders and customers and strong persuasion skills to influence others. </li> </ul> <ul> <li> Encourage collaboration and communication between teams. </li> </ul> <ul> <li> Keep up-to-date with data trends and developments showing a strong interest and commitment to your work and Data Science </li> </ul> <ul> <li> Have great presentation skills and can present your ideas/ thoughts/plans with clarity and confidence. </li> </ul> <ul> <li> Demonstrate ownership responsiveness and commitment towards your work. </li> </ul> <ul> <li> Demonstrate strong data-based decision-making skills especially when multiple trade-offs are involved and fast decision-making is required. </li> </ul> <ul> <li> Have great coaching skills and mentor junior colleagues and peers in your team. </li> </ul> <ul> <li> Confidently and competently represent the team when needed. </li> </ul> <ul> <li> Collaborate with external suppliers and solution providers. </li> </ul> <ul> <li> Use the leadership skills to encourage and get the best out of the people you work with. </li> </ul> <p> <strong> Customer Commercial & Critical Thinking </strong> </p> <ul> <li> Have an analytical thought process and ability to process complex information. </li> </ul> <ul> <li> Understand key user personas customers and stakeholders for your project and their pain points really well. </li> </ul> <ul> <li> Keep customers as focus of analysis insight and recommendation. </li> </ul> <ul> <li> Help define business objectives/customer needs by capturing the right requirements from the right customers. </li> </ul> <ul> <li> Can take defined problems and identify resolution paths and opportunities to solve them; which you validate by defining hypotheses and driving experiments </li> </ul> <ul> <li> Have an understanding of the commercial impact of your recommendations and insight </li> </ul> <ul> <li> Can identify unstructured problems and articulate opportunities to form new analytics project ideas </li> </ul> <ul> <li> Functional (e.g.quantitative techniques) </li> </ul> <ul> <li> Contribute to all aspects of the Data Science project lifecycle </li> </ul> <ul> <li> Understand and monitor data quality to improve confidence in the data used for analysis </li> </ul> <ul> <li> Use and understand the key performance indicators (KPIs) and diagnostics to measure performance against business goals </li> </ul> <ul> <li> Compile integrate and analyze data from multiple sources to identify trends expose new opportunities and answer ongoing business questions </li> </ul> <ul> <li> Execute hypothesis-driven analysis to address business questions issues and opportunities </li> </ul> <ul> <li> Build validate and manage advanced models (e.g. explanatory predictive) using statistical and/or other analytical methods </li> </ul> <ul> <li> Are familiar working within Agile Project Management methodologies / structures </li> </ul> <ul> <li> Analyse results using statistical methods and work with senior team members to make recommendations to improve customer experience and business results </li> </ul> <ul> <li> Have the ability to conceptualize formulate prototype and implement algorithms to capture customer behavior and solve business problems </li> </ul> <ul> <li> Analyse results using statistical methods to make recommendations to improve customer experience and business results </li> </ul> <ul> <li> Skilled at managing processing and optimising performance and reliability of automated data streams and analytical workflows </li> </ul> <p> <strong> Domain </strong> </p> <ul> <li> Advanced knowledge level of the Data Science Toolbox </li> </ul> <ul> <li> Familiar with configuring Data Science analytics environments (technology software etc) </li> </ul> <ul> <li> Understanding of ETL principles (Data munging joins etc) </li> </ul> <ul> <li> Experience working in Hadoop / Big Data environments and common Data Science toolkits </li> </ul>",false,24010,0,1678968935000,"2","6","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Deep Learning / Data Scientist",,,"060323501973","INR","30+ Days Ago","grey","Glossaread Technologies Pvt Ltd",false,"programming,python,data science,science,machine learning,san,quality,deep learning","[{""type"":""experience"",""label"":""5-10 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru""}]",4503622,"https://www.naukri.com/job-listings-senior-deep-learning-data-scientist-glossaread-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-5-to-10-years-060323501973","glossaread-technologies-jobs-careers-4503622","","5+ years of industry experience in data science and familiarity with NLP and deep learning algorithms is required for this role<br><br>Strong foundation in statistics / machine learning and ability to work independently is required<br><br>Create documentation and business requirements documents as required . . <br><br>Previous startup experience is a plus",false,3671464,0,1678107083000,"5","10","Not disclosed","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,,,
"Data Scientist - Senior Manager","https://img.naukimg.com/logo_images/groups/v1/256676.gif","https://img.naukimg.com/logo_images/groups/v1/256676.gif","040423003742","INR","18 Days Ago","grey","Piramal Capital & Housing Finance (PCHFL)",false,"Data Science,Artificial Intelligence,Machine Learning,Analytics,machine,data,advanced analytics,science","[{""type"":""experience"",""label"":""2-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru, Mumbai (All Areas)""}]",843287,"https://www.naukri.com/job-listings-data-scientist-senior-manager-piramal-capital-housing-finance-pchfl-bangalore-bengaluru-mumbai-all-areas-2-to-6-years-040423003742","piramal-healthcare-jobs-careers-1972","https://www.ambitionbox.com/reviews/piramal-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","EXPERIENCE: . Graduate from Engineering,MBA,Maths stream from Tier 1 Institute ( IIT Mumbai / Delhi/Kanpur / Kharagpur/Chennai or ISI or BITS Pilani campus or Delhi School of Economics,NIT,BITS )<br><br>6 years of relevant experience preferably in Financial Services Industry",false,256676,0,1680584306185,"2","6","Not disclosed","Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Data Scientist / Sr. Data Scientist",,,"270123500834","INR","30+ Days Ago","grey","Fratitude Talent Advisors",false,"research,sensor,data collection,sensors,data analysis,data,graphics,data science","[{""type"":""experience"",""label"":""7-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",123646831,"https://www.naukri.com/job-listings-data-scientist-sr-data-scientist-fratitude-talent-advisors-bangalore-bengaluru-7-to-9-years-270123500834","fratitude-talent-advisors-jobs-careers-123646831","","<div> <div> <div> <strong> Qualification: </strong>  Bachelor s degree in Mathematics, Statistics, Computer Science or a related discipline </div> </div> <div> <div> <div> <div> <div> <p> <strong> Experience: </strong>  7 plus years with 3-5 years of experience in statistical analysis or data science. </p> <p> <strong> Skills:  </strong> Python, R, PHP, Hadoop/Big data, Data Science/Data Analytics, Mathematics, Statistics, Algorithms and probability engines </p> <ul> <li> Experience manipulating large datasets and using databases with experience in general purpose programming language such as Hadoop. </li> <li> Ability to develop solutions to loosely defined business or research problems by leveraging pattern detection over large data sets. </li> <li> Experience using machine learning algorithms. </li> <li> Strong interpersonal skills with the ability to communicate with technical and non-technical internal and stakeholders. </li> <li> Ability to organize, analyze and correlate data information. </li> </ul> <p> <strong> </strong> </p> <p> <strong> Role & Responsibilities: </strong> </p> <ul> <li> Construct advanced predictive models, algorithms and probability engines to support data analysis or product functions; verify model and algorithm effectiveness based on real-world results. </li> <li> Design experiments and methodologies to generate and collect data for business use. </li> <li> Identify what data is available and relevant, including internal and external data sources, leveraging new data collection processes such as sensors, open data, and social media feeds. </li> <li> Design experiments, test hypotheses, and build models to explore complex business and safety science systems. </li> <li> Conduct data analyses using traditional and complex statistical methods. Design algorithms and implements software to perform analyses. </li> <li> Aggregate, transform and integrate multiple data sets to test hypothesis, model complex systems and identify patterns. Prepare and analyze program/model output to allow for efficient data analysis. </li> <li> Transform complex data and results into creative graphs, tables, charts and other graphics to present and/or share the data in a compelling and concise manner. </li> <li> Write methodology, analysis and data insights for research papers, proposals and presentations. Synthesize all aspects of a data science project to lead non-technical audiences through the goals, methods and implications of the project. </li> <li> Work with business leaders and researchers to suggest other projects and initiatives that will advance the organizations goals. </li> </ul> </div> <div> </div> </div> </div> </div> </div> </div>",false,8229809,0,1674824830000,"7","9","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Data Scientist",,,"161122500299","INR","30+ Days Ago","grey","Media Iq Digital",false,"business strategy,data,marketing,management,data science,machine,sql,digital marketing","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",5399780,"https://www.naukri.com/job-listings-senior-data-scientist-miq-digital-bangalore-bengaluru-4-to-9-years-161122500299","media-iq-digital-jobs-careers-5399780","https://www.ambitionbox.com/reviews/miq-digital-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Bachelors or master s degree in computer science or Mathematics / Statistics. . . <br><br>Able to understand the product requirement and able to execute end to end data product pipeline and suggest technical architectural framework<br><br>Skills - Must Have . . . <br><br> Strong Experience in delivering data science projects leveraging . . cloud infrastructure either in AWS or Google Cloud",false,544016,0,1668600488000,"4","9","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Data Scientist",,,"060323501467","INR","30+ Days Ago","grey","Aelux",false,"management,senior,coding,data collection,project management,operations,mysql,javascript","[{""type"":""experience"",""label"":""10-20 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",5126562,"https://www.naukri.com/job-listings-senior-data-scientist-aelux-a-division-of-wesco-bangalore-bengaluru-10-to-20-years-060323501467","aelux-jobs-careers-5126562",""," . . . . . . Education:  . . . . . . . . Bachelors Degree - Maths,Statistics,Science,Data Science,Computer Science,Electrical / Computer Engineering . . . . . . . . Masters Degree - MS in Data Science,AL / ML . . . . . <br><br>Experience:  . . . . . . . . 10+ years of Digital / Data/SW Engineering / statistics experience,including 5+ years in Applied AI / ML and Data Science . . . . . . . . .",false,7741329,0,1678106079000,"10","20","Not disclosed","Bangalore/Bengaluru",,,,
"Senior Data Scientist",,,"220922502252","INR","30+ Days Ago","grey","Index Exchange",false,"modeling,python,data science,management,science,technology,machine learning,technology management","[{""type"":""experience"",""label"":""4-8 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",6953147,"https://www.naukri.com/job-listings-senior-data-scientist-index-exchange-bangalore-bengaluru-4-to-8-years-220922502252","index-exchange-jobs-careers-6953147","","Bachelors or Masters in Mathematics,Computer Science,Engineering,or equivalent <br><br>Expert in pragmatic application of data science and optimization best practices at large scale (industry scale platform experience preferred) <br><br>Excellent development skills (Python required,specifically pandas,numpy,SciKit",false,6375793,0,1663860293000,"4","8","Not disclosed","Bangalore/Bengaluru",,,,
"Sr . Data Scientist","https://img.naukri.com/logo_images/v3/4366248.gif","https://img.naukri.com/logo_images/v3/4366248.gif","211122502556","INR","30+ Days Ago","grey","ORMAE (Operations Research Machine learning & Analytics Experts LLP)",false,"python,data science,analytical,data structures,machine,analytics,computer science,data","[{""type"":""experience"",""label"":""3-10 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",4366248,"https://www.naukri.com/job-listings-sr-data-scientist-ormae-operations-research-machine-learning-analytics-experts-llp-bangalore-bengaluru-3-to-10-years-211122502556","ormae-jobs-careers-3908670","https://www.ambitionbox.com/reviews/ormae-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Minimum 2-year Experience with Time-Series forecasting and recommender system<br><br>Experience in applied statistics,predictive analytics,demand forecasting,data science,machine learning algorithms in real-world projects <br><br> Good background in data structures,graph theory,object-oriented programming",false,3149076,0,1669049032000,"3","10","Not disclosed","Bangalore/Bengaluru",,,,
"Sr. Data Scientist (Medical/Marketing Analytics)",,,"131222500884","INR","30+ Days Ago","grey","Skillety",false,"healthcare,sql,marketing,troubleshooting,social media,marketing analytics,analytics,data","[{""type"":""experience"",""label"":""8-11 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Bangalore/Bengaluru""}]",123588017,"https://www.naukri.com/job-listings-sr-data-scientist-medical-marketing-analytics-skillety-bangalore-bengaluru-8-to-11-years-131222500884","skillety-jobs-careers-123588017","https://www.ambitionbox.com/reviews/skillety-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Proven work experience in customer analytics,CRM analytics,lifetime value,attribution,experimentation,channel analysis,cohort analysis,etc. . . . . . Past exposure to programming languages (like R / Python,HIVE,SQL,etc.). <br><br> . . . . Must have . . . . . . . <br><br>Working experience in statistical techniques,Machine Learning,text analytics / NLP,and reporting tools. . . . .",false,5784438,0,1670933647000,"8","11","Not disclosed","Bangalore/Bengaluru",,,,
